index,Two_yr_Recidivism,Number_of_Priors,score_factor,Age_Above_FourtyFive,Age_Below_TwentyFive,Female,Misdemeanor,Race
3714,0,0,0,0,1,0,1,0
3715,0,0,0,0,0,1,1,0
3716,1,1,0,0,1,0,0,1
3717,0,3,0,1,0,0,0,1
3718,1,2,1,0,1,0,0,1
3719,0,2,0,0,0,0,0,0
3720,0,3,0,0,0,1,0,1
3721,1,0,1,0,0,0,1,1
3722,1,3,1,0,0,0,1,0
3723,1,0,1,0,1,0,1,1
3724,0,3,0,0,0,1,1,1
3725,0,4,1,0,0,1,0,0
3726,1,1,1,0,1,0,0,1
3727,0,1,0,0,0,1,0,1
3728,1,15,1,0,0,1,0,1
3729,1,0,0,0,0,0,0,1
3730,0,0,1,0,1,0,0,1
3731,1,2,0,0,0,0,0,0
3732,0,0,0,0,1,0,0,0
3733,0,0,0,0,0,0,0,1
3734,0,1,0,0,0,0,0,1
3735,0,3,1,0,1,1,0,1
3736,0,1,0,0,1,1,0,1
3737,1,0,0,0,0,0,1,1
3738,1,2,1,0,0,0,1,0
3739,1,0,1,0,1,1,0,0
3740,1,1,1,0,1,0,0,1
3741,1,4,1,0,0,1,1,0
3742,1,3,1,0,0,0,1,1
3743,1,3,1,0,1,1,1,1
3744,0,0,1,0,0,0,1,1
3745,1,1,0,0,0,0,0,0
3746,1,10,1,0,0,0,0,0
3747,0,0,0,0,0,0,0,0
3748,0,1,0,1,0,0,1,0
3749,1,7,1,0,0,0,0,1
3750,0,0,0,0,0,0,0,0
3751,0,0,0,0,0,0,1,0
3752,0,5,0,0,0,0,0,1
3753,0,0,1,0,1,0,0,1
3754,0,0,1,0,0,0,1,0
3755,1,12,1,0,0,0,0,1
3756,0,4,1,0,0,1,1,0
3757,0,0,0,0,0,1,1,1
3758,0,4,0,0,0,0,0,1
3759,0,1,1,0,0,0,0,0
3760,0,0,1,0,0,1,1,0
3761,1,18,1,0,0,0,0,1
3762,0,2,0,0,0,0,0,1
3763,0,0,0,0,0,0,0,0
3764,0,0,1,0,0,1,1,1
3765,0,1,1,0,0,1,0,0
3766,1,2,1,0,0,0,0,1
3767,0,0,0,0,0,1,1,1
3768,0,3,1,0,0,0,1,0
3769,0,0,0,0,0,1,0,1
3770,0,0,1,0,0,1,1,1
3771,0,0,0,0,0,1,1,0
3772,1,1,1,0,1,0,0,0
3773,0,0,0,0,1,0,0,1
3774,0,0,0,1,0,1,1,1
3775,1,2,0,0,1,0,1,1
3776,1,0,1,1,0,0,0,1
3777,1,1,1,0,0,1,0,1
3778,0,1,0,0,1,0,1,1
3779,1,3,1,0,0,0,1,1
3780,1,5,1,0,1,0,0,1
3781,0,0,0,0,1,0,1,0
3782,0,0,1,0,1,1,1,0
3783,1,2,0,0,0,0,0,0
3784,0,0,0,0,1,1,1,1
3785,1,0,0,0,1,1,1,1
3786,1,0,0,0,0,0,0,0
3787,1,0,0,0,0,1,1,0
3788,1,12,1,0,0,0,0,1
3789,0,2,1,0,0,0,0,1
3790,0,0,0,0,0,1,1,0
3791,1,8,1,0,0,0,0,1
3792,0,0,0,0,0,1,0,0
3793,0,4,1,1,0,0,0,1
3794,0,0,0,0,0,1,1,0
3795,0,2,0,0,0,0,1,1
3796,1,9,1,0,0,0,0,1
3797,0,0,0,1,0,0,0,0
3798,0,1,1,0,1,0,1,1
3799,0,1,0,0,0,1,0,1
3800,0,1,0,1,0,0,1,0
3801,0,2,1,0,1,0,0,1
3802,1,21,1,1,0,1,1,1
3803,0,0,0,0,0,0,1,0
3804,0,0,0,0,0,0,0,1
3805,0,12,0,1,0,0,0,1
3806,0,3,0,1,0,0,0,1
3807,0,2,0,0,0,1,1,0
3808,1,13,0,0,0,0,0,0
3809,1,0,0,0,1,0,0,1
3810,0,3,1,0,1,0,0,0
3811,0,0,0,0,1,0,0,1
3812,0,1,1,0,0,0,0,0
3813,0,1,0,0,0,1,1,0
3814,1,5,0,1,0,0,0,1
3815,1,2,0,0,0,0,0,0
3816,1,0,0,0,1,0,0,1
3817,0,0,0,0,0,0,0,0
3818,0,0,1,0,0,0,0,1
3819,1,1,1,0,1,0,0,1
3820,1,3,1,0,1,0,0,1
3821,0,1,0,0,1,0,0,0
3822,0,0,0,1,0,0,1,0
3823,0,2,1,0,1,0,0,1
3824,0,0,0,0,0,1,1,1
3825,1,0,0,1,0,1,1,0
3826,1,2,0,0,0,0,1,1
3827,0,1,0,0,0,0,0,1
3828,0,13,0,1,0,0,0,1
3829,1,22,1,1,0,0,0,1
3830,1,0,0,0,0,0,0,1
3831,0,2,0,0,0,0,0,0
3832,1,3,1,0,1,1,0,0
3833,0,1,0,0,0,0,0,1
3834,1,0,0,0,1,0,0,0
3835,1,2,1,0,0,1,0,0
3836,1,8,0,0,0,0,0,1
3837,1,0,1,0,1,0,1,1
3838,0,4,1,0,0,1,0,1
3839,1,0,1,0,0,0,0,0
3840,1,7,1,0,0,0,0,0
3841,1,0,0,0,0,0,0,0
3842,1,1,0,0,0,0,0,0
3843,0,0,0,0,0,1,1,1
3844,0,3,0,1,0,0,1,0
3845,1,0,0,0,1,0,0,0
3846,0,5,0,0,0,0,0,1
3847,0,0,0,0,0,0,0,1
3848,1,6,1,0,0,0,1,1
3849,0,1,1,0,1,1,1,1
3850,0,11,1,0,0,0,0,0
3851,0,0,1,0,1,0,0,0
3852,0,2,0,0,0,1,0,1
3853,1,1,1,1,0,0,0,0
3854,0,2,0,0,0,0,0,1
3855,1,17,1,0,0,0,0,1
3856,0,1,0,1,0,1,1,0
3857,0,0,1,0,0,0,0,0
3858,1,0,0,0,0,1,1,0
3859,1,17,1,1,0,0,0,1
3860,0,0,1,0,0,1,1,1
3861,1,3,0,0,0,0,1,0
3862,1,1,0,0,1,0,0,1
3863,0,0,1,0,0,0,0,1
3864,0,2,1,0,0,0,1,1
3865,1,0,1,0,0,0,0,1
3866,0,0,0,0,0,0,1,0
3867,1,1,0,0,0,0,0,1
3868,0,0,1,0,1,1,0,1
3869,0,1,0,0,1,1,0,1
3870,0,0,0,0,0,1,1,1
3871,1,21,1,0,0,0,0,1
3872,1,18,1,0,0,0,0,1
3873,1,0,0,0,1,0,1,1
3874,1,9,1,0,0,0,0,1
3875,0,1,1,0,1,0,0,1
3876,1,0,0,0,0,1,0,1
3877,0,10,1,0,0,0,1,1
3878,0,1,0,0,0,0,0,1
3879,0,0,0,0,0,0,0,1
3880,1,2,1,0,1,0,0,1
3881,1,1,0,0,0,0,0,0
3882,1,1,1,0,0,0,1,1
3883,0,0,0,0,0,0,0,0
3884,0,0,0,0,0,0,1,1
3885,1,3,1,0,1,0,0,0
3886,0,0,0,0,0,1,0,1
3887,1,1,1,0,1,0,0,1
3888,0,0,0,0,0,1,0,0
3889,0,2,0,1,0,0,0,0
3890,1,1,0,1,0,1,0,1
3891,1,4,0,0,1,1,0,1
3892,0,0,0,0,0,1,1,0
3893,1,2,1,0,1,0,0,1
3894,1,4,1,0,0,1,0,1
3895,0,0,1,0,0,0,0,1
3896,1,1,0,0,0,0,1,0
3897,0,3,1,1,0,0,0,0
3898,0,0,1,0,1,0,0,1
3899,1,2,1,0,1,0,0,1
3900,1,3,1,0,0,0,0,1
3901,0,0,0,0,0,0,0,1
3902,0,0,0,0,0,1,0,1
3903,1,0,1,0,0,0,1,1
3904,0,2,0,1,0,1,0,0
3905,0,2,0,0,0,1,0,0
3906,0,0,0,0,1,0,1,0
3907,1,10,1,0,0,0,0,1
3908,1,5,1,0,0,0,0,1
3909,1,4,1,0,1,0,0,1
3910,0,0,0,0,0,0,1,0
3911,1,6,0,1,0,1,0,0
3912,0,1,0,0,0,0,1,0
3913,1,13,1,0,0,1,0,1
3914,1,0,0,0,0,0,0,0
3915,1,1,0,1,0,0,0,1
3916,0,4,0,1,0,0,1,1
3917,0,1,1,0,0,0,1,1
3918,1,2,0,0,0,0,0,1
3919,1,0,1,0,1,1,1,1
3920,1,2,0,0,0,0,1,1
3921,0,0,0,0,1,0,0,1
3922,1,20,0,1,0,0,1,1
3923,0,2,1,0,1,0,0,0
3924,1,2,1,0,0,1,0,0
3925,0,6,0,0,0,1,0,1
3926,1,12,1,1,0,0,1,1
3927,1,4,0,1,0,0,0,1
3928,0,8,1,1,0,0,1,1
3929,0,0,0,0,0,0,0,1
3930,0,0,0,0,1,0,0,0
3931,1,0,0,0,0,0,0,0
3932,1,0,0,0,0,0,1,1
3933,0,2,1,0,0,0,0,0
3934,0,2,1,0,0,0,0,0
3935,1,0,0,0,0,1,1,1
3936,0,7,0,0,0,0,0,1
3937,1,0,0,1,0,0,1,1
3938,1,5,0,0,0,0,0,0
3939,1,16,1,0,0,0,1,1
3940,0,1,0,0,0,0,0,0
3941,0,1,0,1,0,1,1,0
3942,0,2,1,0,1,0,0,1
3943,1,2,0,0,0,0,0,0
3944,1,0,0,0,0,0,1,1
3945,1,6,1,0,0,0,0,1
3946,1,3,0,0,0,1,0,0
3947,0,0,1,0,1,0,0,0
3948,1,0,1,0,1,0,0,1
3949,0,0,0,0,0,0,0,1
3950,0,1,1,0,0,0,0,1
3951,0,2,1,0,0,0,1,1
3952,1,0,0,0,0,0,1,1
3953,0,1,0,1,0,0,0,1
3954,0,0,0,0,0,0,0,1
3955,0,0,0,1,0,0,1,0
3956,0,9,1,0,0,1,0,1
3957,1,0,1,0,1,0,1,0
3958,1,6,0,0,0,0,1,1
3959,1,2,1,0,1,0,0,0
3960,1,4,1,0,1,1,1,0
3961,1,0,0,0,0,1,1,0
3962,1,8,1,0,0,0,0,1
3963,0,3,1,0,0,0,0,0
3964,0,0,0,1,0,1,1,0
3965,0,0,1,0,0,0,0,1
3966,0,0,1,0,1,1,0,0
3967,0,0,0,1,0,0,0,0
3968,0,2,0,0,0,0,0,0
3969,0,1,1,0,0,0,1,1
3970,1,3,1,0,1,0,0,1
3971,0,2,0,0,0,0,0,1
3972,1,11,1,0,0,0,1,1
3973,0,0,1,0,1,1,0,0
3974,1,4,1,1,0,0,1,0
3975,1,15,1,0,0,0,0,1
3976,1,10,1,0,0,0,0,1
3977,0,0,1,1,0,0,0,0
3978,1,3,0,1,0,0,1,0
3979,1,10,1,1,0,0,1,1
3980,1,0,0,0,1,0,0,1
3981,0,9,1,0,0,0,0,1
3982,0,0,0,1,0,0,0,0
3983,0,3,1,0,1,0,1,1
3984,1,2,0,1,0,0,0,0
3985,0,0,0,0,0,0,0,0
3986,1,0,0,0,0,0,1,1
3987,0,5,1,0,0,1,0,1
3988,0,0,0,1,0,1,1,0
3989,0,2,1,0,0,0,1,0
3990,1,4,0,0,0,0,0,0
3991,1,7,0,0,0,0,0,1
3992,1,3,1,0,0,0,0,1
3993,0,0,0,0,0,1,0,1
3994,0,1,0,0,0,0,0,0
3995,0,0,0,0,0,1,0,0
3996,0,1,0,1,0,0,0,1
3997,0,3,1,0,0,0,1,1
3998,1,1,0,0,0,0,0,1
3999,0,8,1,1,0,0,0,1
4000,0,1,0,0,1,0,0,0
4001,1,0,1,0,1,1,1,1
4002,0,0,0,0,1,0,1,1
4003,0,1,0,1,0,0,1,0
4004,0,4,0,1,0,0,0,1
4005,0,1,0,0,0,0,1,1
4006,1,2,1,0,0,0,0,0
4007,0,1,0,0,0,0,0,1
4008,1,5,1,0,1,0,0,1
4009,1,3,1,1,0,0,0,1
4010,1,6,0,0,0,0,1,1
4011,0,1,0,1,0,0,0,0
4012,0,1,1,0,0,1,0,1
4013,0,2,1,0,0,1,1,1
4014,0,0,1,0,1,0,0,0
4015,0,2,0,0,0,0,0,0
4016,0,1,0,0,0,0,0,0
4017,0,0,0,0,1,0,1,1
4018,1,7,1,0,0,0,0,1
4019,0,4,0,0,0,0,1,1
4020,1,2,1,0,0,0,0,1
4021,0,0,0,1,0,0,0,1
4022,0,1,0,0,0,1,0,0
4023,1,16,1,0,0,0,1,1
4024,1,0,0,0,1,0,1,0
4025,1,1,0,0,0,1,0,1
4026,0,0,0,1,0,1,0,0
4027,0,6,0,1,0,0,0,1
4028,0,0,1,0,0,0,0,0
4029,1,1,1,0,1,0,0,1
4030,0,1,1,0,0,0,0,1
4031,0,1,1,0,1,0,0,1
4032,0,0,0,1,0,0,0,1
4033,0,3,0,0,0,0,1,0
4034,1,0,1,0,0,0,0,0
4035,1,6,0,0,0,0,0,1
4036,0,1,1,0,0,0,0,1
4037,1,7,1,0,0,0,1,1
4038,1,7,0,0,0,1,1,1
4039,1,7,1,0,0,0,0,1
4040,0,3,0,0,0,0,0,1
4041,1,5,1,0,0,1,0,0
4042,0,3,0,1,0,0,0,1
4043,1,1,0,0,1,0,0,1
4044,1,7,1,0,0,0,0,1
4045,1,6,0,0,0,0,0,0
4046,0,3,0,1,0,0,0,0
4047,1,4,0,0,0,0,0,0
4048,0,3,1,0,0,0,1,1
4049,0,1,1,0,0,0,0,1
4050,0,3,0,0,0,0,1,0
4051,0,0,0,1,0,1,1,0
4052,1,6,0,0,0,0,1,0
4053,0,4,0,0,0,0,1,1
4054,0,0,0,0,1,1,1,1
4055,1,2,0,0,0,0,1,1
4056,1,5,1,0,0,0,1,1
4057,0,2,0,0,1,0,0,0
4058,1,2,1,0,1,1,0,1
4059,0,1,1,0,0,1,0,1
4060,1,3,1,0,0,1,0,1
4061,1,0,0,0,1,0,0,0
4062,1,4,1,0,0,0,1,1
4063,1,1,0,0,1,0,0,0
4064,1,8,1,0,0,0,0,1
4065,0,5,1,0,0,0,1,0
4066,1,0,0,1,0,0,0,1
4067,0,13,1,1,0,0,1,1
4068,0,0,0,0,1,0,0,0
4069,0,0,0,1,0,1,1,0
4070,0,0,0,1,0,1,1,0
4071,0,16,1,1,0,0,0,1
4072,0,0,0,0,0,1,1,0
4073,0,4,0,1,0,0,1,0
4074,1,1,0,0,0,0,1,1
4075,1,19,1,0,0,0,1,1
4076,0,0,0,0,0,0,1,0
4077,0,3,1,0,0,1,1,1
4078,0,2,1,0,0,0,0,0
4079,1,3,1,0,1,0,0,1
4080,0,2,1,0,0,0,0,0
4081,1,3,1,0,0,0,0,1
4082,1,20,1,0,0,0,0,1
4083,0,13,1,0,0,1,0,1
4084,0,19,1,0,0,0,1,1
4085,1,31,1,0,0,0,0,0
4086,0,0,0,1,0,0,1,0
4087,0,1,0,0,0,1,0,1
4088,1,9,1,0,0,0,0,1
4089,1,2,1,0,0,0,0,1
4090,1,24,1,0,0,0,0,1
4091,0,0,0,0,0,0,0,0
4092,1,0,0,1,0,1,0,0
4093,1,3,0,1,0,0,0,0
4094,0,5,0,0,0,0,0,0
4095,0,0,0,1,0,0,1,1
4096,1,6,1,0,0,0,0,0
4097,1,2,1,0,1,0,1,1
4098,0,2,1,0,0,0,0,1
4099,1,2,0,0,0,0,1,0
4100,1,3,1,0,1,0,0,0
4101,0,0,1,0,0,0,0,1
4102,1,0,0,0,1,0,0,0
4103,1,19,1,0,0,0,0,1
4104,0,0,0,0,0,0,0,0
4105,0,3,1,0,1,0,0,1
4106,0,0,0,0,0,0,1,1
4107,1,3,0,0,0,1,0,1
4108,1,0,1,0,0,1,0,0
4109,1,0,0,0,0,0,0,0
4110,1,24,1,0,0,0,0,1
4111,1,2,1,0,1,0,0,1
4112,0,2,0,0,0,0,0,0
4113,1,4,1,0,1,0,0,1
4114,1,1,1,0,0,0,1,1
4115,1,0,0,0,0,1,0,0
4116,1,0,1,0,0,0,1,1
4117,1,0,0,0,0,0,0,0
4118,0,0,0,0,0,0,0,0
4119,1,2,1,0,0,0,0,1
4120,1,1,0,0,1,0,0,1
4121,0,0,1,0,0,1,0,1
4122,0,0,0,0,0,0,1,1
4123,0,0,1,0,0,0,0,1
4124,0,4,0,1,0,1,1,0
4125,0,2,0,0,0,1,1,0
4126,1,0,1,0,1,0,1,1
4127,0,0,0,0,0,0,0,0
4128,0,1,0,0,1,0,0,0
4129,1,11,1,0,1,1,1,1
4130,0,3,0,0,0,0,0,0
4131,1,4,1,0,0,0,0,1
4132,0,8,1,1,0,0,1,1
4133,1,15,1,0,0,0,0,1
4134,1,2,0,0,1,0,1,1
4135,1,3,1,0,0,0,1,1
4136,0,0,1,0,0,1,0,1
4137,1,5,1,0,0,0,0,1
4138,1,2,0,0,1,0,0,0
4139,1,1,0,1,0,0,0,0
4140,1,2,1,0,1,0,0,1
4141,0,12,1,0,0,0,0,0
4142,0,0,0,0,0,0,1,0
4143,1,0,1,0,1,0,0,1
4144,0,2,0,1,0,0,0,1
4145,1,0,1,0,1,0,1,1
4146,1,17,1,0,0,0,0,1
4147,0,1,0,1,0,0,1,1
4148,0,1,0,0,0,1,0,0
4149,0,2,0,0,0,1,1,1
4150,1,4,1,0,0,0,1,0
4151,1,9,1,0,1,1,1,0
4152,1,1,1,0,1,0,0,1
4153,0,1,0,1,0,0,0,0
4154,0,5,1,0,0,0,1,1
4155,1,0,0,0,0,0,0,0
4156,1,3,1,0,1,0,0,1
4157,0,2,0,0,0,0,1,1
4158,0,0,1,1,0,1,0,0
4159,0,1,1,0,1,0,0,1
4160,1,0,0,0,0,0,0,0
4161,0,0,0,0,0,0,1,0
4162,0,1,0,0,1,0,0,1
4163,1,0,1,1,0,0,0,1
4164,0,0,0,0,0,0,0,1
4165,0,0,0,0,1,0,0,1
4166,0,5,1,0,0,0,0,1
4167,0,8,1,0,0,0,1,1
4168,1,0,1,0,1,0,1,0
4169,0,2,1,0,0,0,0,0
4170,0,0,0,0,0,1,0,1
4171,1,20,1,0,0,1,0,0
4172,1,1,0,0,0,0,0,1
4173,0,5,1,0,0,0,0,1
4174,0,2,0,0,1,0,0,0
4175,1,0,1,0,0,0,0,0
4176,0,1,0,0,0,1,1,1
4177,0,1,1,0,1,0,0,1
4178,1,1,1,0,0,0,0,1
4179,0,0,0,1,0,0,0,0
4180,0,0,1,0,1,1,1,1
4181,0,0,0,0,0,1,0,1
4182,1,13,1,0,0,0,0,1
4183,1,13,1,0,0,0,1,1
4184,1,1,0,0,0,0,1,1
4185,0,0,1,0,1,0,0,1
4186,1,5,1,0,0,0,0,1
4187,1,10,1,0,0,0,0,1
4188,1,3,1,0,0,0,1,1
4189,1,3,0,1,0,0,1,0
4190,1,2,1,0,1,0,0,1
4191,0,0,0,0,1,0,0,0
4192,0,0,0,0,0,0,1,0
4193,0,0,0,0,1,1,1,0
4194,1,2,1,0,0,0,0,0
4195,1,4,1,0,0,0,0,1
4196,0,0,0,1,0,0,1,0
4197,0,6,0,1,0,0,1,1
4198,0,1,1,0,1,0,0,1
4199,1,4,1,0,0,0,0,1
4200,0,0,1,0,1,0,0,0
4201,1,0,1,0,1,0,0,0
4202,1,3,0,0,0,0,1,1
4203,1,8,1,0,0,1,0,1
4204,0,1,1,0,0,0,0,0
4205,1,0,1,0,1,0,0,1
4206,0,1,1,0,0,1,1,1
4207,1,0,1,0,1,1,0,1
4208,0,4,1,1,0,0,1,0
4209,0,0,1,0,1,0,0,0
4210,1,0,1,0,1,0,0,1
4211,0,1,0,0,0,0,1,0
4212,0,1,0,0,0,1,0,1
4213,1,11,0,0,0,0,0,0
4214,0,1,0,0,0,0,0,1
4215,0,0,0,0,0,0,1,1
4216,0,0,0,0,0,0,0,1
4217,1,0,1,0,1,0,0,1
4218,1,1,1,0,1,0,0,1
4219,0,3,1,0,0,0,0,0
4220,1,1,1,0,1,0,0,1
4221,1,0,1,0,0,0,1,1
4222,0,0,0,0,0,1,1,1
4223,0,1,1,0,0,0,0,1
4224,1,7,0,0,0,0,0,1
4225,1,1,0,0,0,0,0,1
4226,0,0,0,0,0,1,0,1
4227,1,0,0,0,1,0,1,0
4228,0,9,1,0,0,1,1,1
4229,1,3,0,0,0,0,0,1
4230,1,1,0,0,0,0,0,0
4231,0,1,0,0,0,0,0,0
4232,1,2,0,0,0,0,0,1
4233,1,6,1,0,0,0,0,1
4234,0,5,0,1,0,0,1,0
4235,1,11,1,1,0,1,0,1
4236,1,2,1,0,1,0,0,1
4237,0,3,1,0,1,0,0,0
4238,0,2,1,0,1,0,1,0
4239,0,0,0,1,0,1,0,0
4240,0,0,0,0,0,0,0,1
4241,1,0,0,0,1,0,1,1
4242,0,0,1,0,1,1,1,0
4243,0,0,0,1,0,1,1,0
4244,0,0,1,0,1,0,1,0
4245,0,8,0,0,0,0,0,0
4246,1,3,1,0,0,0,0,0
4247,0,10,1,0,0,0,0,0
4248,0,1,1,0,0,0,0,1
4249,0,1,0,0,0,1,1,0
4250,0,0,0,0,0,0,0,1
4251,0,0,0,0,0,0,0,1
4252,1,9,1,1,0,0,1,0
4253,1,16,1,0,0,0,0,1
4254,1,1,1,0,0,0,0,1
4255,0,0,0,0,0,1,1,1
4256,0,2,0,0,0,1,1,1
4257,1,0,0,0,0,0,1,1
4258,0,2,0,0,0,0,1,0
4259,0,0,0,0,0,0,0,0
4260,1,6,1,0,0,0,1,1
4261,1,2,0,0,0,0,0,1
4262,1,4,1,0,1,0,0,1
4263,1,1,0,0,0,0,0,1
4264,0,0,0,1,0,1,1,1
4265,0,6,0,0,0,0,0,1
4266,0,0,0,0,0,0,1,0
4267,1,11,1,0,0,0,0,1
4268,0,0,0,1,0,0,0,0
4269,0,0,0,1,0,0,1,0
4270,1,1,0,1,0,0,1,1
4271,1,11,1,0,0,0,1,0
4272,0,1,0,0,1,1,0,1
4273,1,26,1,1,0,0,0,0
4274,1,2,0,1,0,0,1,0
4275,0,1,0,1,0,0,0,1
4276,0,0,0,0,0,0,0,1
4277,0,0,0,0,0,0,0,0
4278,0,1,0,1,0,0,0,1
4279,1,3,1,0,1,0,0,1
4280,1,0,0,0,0,0,1,0
4281,1,0,1,0,1,0,0,0
4282,0,0,0,0,0,0,0,1
4283,0,0,0,1,0,0,1,0
4284,0,0,0,0,0,1,1,1
4285,0,9,0,0,0,0,0,1
4286,1,2,0,0,0,0,1,1
4287,0,0,0,0,0,0,0,1
4288,1,1,1,0,0,0,0,0
4289,0,4,1,0,1,0,0,1
4290,1,0,0,1,0,0,0,1
4291,0,2,0,1,0,0,0,1
4292,0,0,0,0,1,0,1,1
4293,1,3,0,1,0,0,0,1
4294,1,1,0,0,0,0,0,0
4295,0,0,0,0,0,0,0,0
4296,1,8,1,0,0,0,0,1
4297,1,7,1,0,1,0,0,1
4298,0,1,0,0,0,0,0,1
4299,0,4,0,1,0,0,0,0
4300,0,1,0,0,0,0,0,0
4301,0,0,0,0,1,0,0,1
4302,1,28,1,1,0,1,0,0
4303,0,0,0,1,0,1,0,0
4304,0,1,0,0,0,0,1,0
4305,0,0,0,1,0,0,1,1
4306,0,0,0,0,0,0,1,1
4307,1,4,1,0,0,0,0,1
4308,0,0,0,1,0,0,1,0
4309,0,1,0,1,0,0,0,1
4310,1,0,1,0,1,0,1,1
4311,1,0,1,0,1,0,0,0
4312,0,0,0,0,0,1,1,0
4313,1,7,1,0,0,0,0,1
4314,1,2,0,1,0,0,1,0
4315,0,1,0,1,0,0,0,0
4316,1,2,1,0,1,1,0,1
4317,0,0,0,0,0,1,1,0
4318,0,1,0,1,0,0,0,0
4319,0,0,1,0,0,0,0,1
4320,1,8,1,0,0,0,0,1
4321,1,14,0,1,0,0,0,0
4322,0,2,0,1,0,0,1,0
4323,1,2,1,0,1,0,0,1
4324,0,0,0,1,0,0,1,1
4325,0,0,0,0,0,0,1,1
4326,1,11,1,0,0,0,0,1
4327,1,0,0,0,1,0,0,1
4328,1,6,1,0,0,0,0,1
4329,1,2,1,0,0,0,0,1
4330,0,0,1,0,0,0,0,1
4331,0,2,0,1,0,1,0,0
4332,0,0,0,1,0,0,1,1
4333,1,0,0,0,1,0,0,1
4334,1,3,1,0,1,0,0,0
4335,0,0,0,0,1,0,0,1
4336,0,0,1,0,1,0,1,1
4337,1,6,0,0,0,0,0,1
4338,1,8,1,0,0,0,0,1
4339,1,0,0,1,0,0,1,1
4340,1,0,1,0,1,1,0,1
4341,1,3,1,0,1,1,0,1
4342,0,0,0,0,1,0,0,1
4343,0,0,0,1,0,0,1,1
4344,0,3,0,1,0,0,1,0
4345,1,8,1,0,0,0,0,1
4346,0,0,0,0,0,0,0,1
4347,1,2,0,0,0,0,1,0
4348,1,3,0,0,0,0,1,1
4349,1,0,0,0,0,0,0,1
4350,0,1,0,1,0,1,1,0
4351,0,2,0,0,0,0,0,1
4352,0,0,0,0,1,0,0,0
4353,0,2,0,0,0,0,0,0
4354,0,8,1,0,0,0,1,1
4355,1,0,1,0,1,0,0,1
4356,1,5,1,0,0,0,0,1
4357,1,8,0,1,0,0,1,0
4358,0,1,1,0,0,0,0,0
4359,1,5,1,0,0,0,0,0
4360,0,1,0,1,0,0,1,1
4361,1,2,0,0,0,0,1,0
4362,1,3,1,0,0,0,0,0
4363,0,1,0,0,0,0,1,1
4364,1,0,0,1,0,0,0,0
4365,1,0,1,0,1,0,0,1
4366,1,2,1,0,1,1,0,1
4367,1,1,1,0,0,0,1,0
4368,0,7,0,1,0,0,0,1
4369,1,9,1,0,0,1,0,0
4370,0,1,0,1,0,0,1,0
4371,0,12,1,0,0,0,0,1
4372,1,1,1,0,1,0,0,1
4373,1,6,1,0,0,1,1,0
4374,0,2,0,0,0,0,0,1
4375,1,3,0,0,0,0,1,1
4376,1,1,1,0,1,0,0,1
4377,1,19,1,0,0,0,0,1
4378,0,2,1,0,0,0,0,1
4379,1,7,1,0,0,0,0,1
4380,1,8,1,0,0,0,0,1
4381,1,1,1,0,1,0,1,1
4382,0,4,1,0,0,1,0,1
4383,1,0,1,0,1,0,0,1
4384,0,1,0,0,1,1,1,0
4385,1,2,1,0,0,0,0,1
4386,1,11,1,0,0,0,1,1
4387,1,3,1,0,0,0,0,1
4388,0,3,0,0,0,0,1,0
4389,1,13,1,0,0,0,0,0
4390,1,2,0,0,0,0,0,1
4391,1,0,1,1,0,1,0,0
4392,0,1,0,0,0,0,1,0
4393,1,27,1,0,0,0,1,1
4394,0,7,1,0,0,0,0,1
4395,1,4,1,0,0,1,1,0
4396,0,0,0,0,0,0,1,1
4397,0,1,1,0,0,0,0,0
4398,1,2,1,0,1,0,1,1
4399,1,4,0,0,0,0,1,1
4400,0,1,1,0,0,0,0,0
4401,1,0,1,1,0,1,0,0
4402,1,2,1,0,1,0,0,1
4403,1,2,1,0,0,1,0,1
4404,1,8,1,0,0,0,1,1
4405,0,1,0,0,0,0,0,1
4406,1,11,0,0,0,0,1,1
4407,0,1,0,1,0,0,0,0
4408,1,0,0,0,1,0,1,1
4409,0,4,0,1,0,0,0,1
4410,0,0,0,0,0,0,1,0
4411,1,3,1,0,0,0,0,1
4412,0,0,0,0,0,0,1,0
4413,0,0,1,0,1,1,0,0
4414,1,2,0,0,0,0,0,1
4415,0,0,0,0,0,0,0,1
4416,1,3,0,0,0,0,1,1
4417,1,0,1,0,1,1,0,0
4418,1,8,1,0,0,0,0,0
4419,1,0,0,0,1,0,0,1
4420,0,2,0,0,0,1,0,1
4421,0,2,0,0,0,0,0,1
4422,0,0,0,0,0,1,0,1
4423,1,2,1,0,1,1,0,1
4424,0,0,0,1,0,0,0,1
4425,1,1,0,0,1,0,0,1
4426,1,1,0,0,0,0,0,0
4427,0,0,0,0,0,0,1,1
4428,1,17,0,0,0,0,0,0
4429,1,0,0,0,0,0,0,0
4430,0,6,1,0,0,0,1,1
4431,1,8,0,1,0,0,1,1
4432,0,0,1,0,1,0,0,1
4433,0,0,0,0,0,1,1,0
4434,1,0,1,0,1,0,0,1
4435,1,0,1,0,1,1,1,0
4436,0,2,0,0,0,0,0,1
4437,0,0,0,1,0,0,1,0
4438,0,0,0,1,0,1,1,1
4439,0,0,1,0,0,1,1,1
4440,0,0,0,0,0,0,0,0
4441,1,3,1,0,0,0,0,1
4442,1,5,1,0,1,0,0,1
4443,0,8,0,1,0,0,0,1
4444,0,7,0,0,0,0,1,1
4445,1,0,0,0,1,0,0,0
4446,0,4,1,0,0,0,1,1
